orderbook_timestamp,book,bid,ask,spread
2024-07-18T00:38:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:41+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:44+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:48+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:51+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:55+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:38:58+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:05+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:10+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:12+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:16+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:19+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:26+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:43+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:50+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:54+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:57+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:39:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:06+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:10+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:13+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:17+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:20+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:27+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:43+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:50+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:55+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:57+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:40:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:02+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:06+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:10+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:13+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:17+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:20+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:26+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:43+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:44+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:50+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:51+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:54+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:57+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:41:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:06+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:10+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:13+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:17+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:20+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:27+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:34+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:43+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:50+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:54+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:57+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:42:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:02+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:05+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:09+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:12+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:17+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:20+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:27+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:34+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:37+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:41+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:44+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:48+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:51+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:55+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:58+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:43:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:02+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:03+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:05+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:06+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:09+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:10+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:12+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:13+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:16+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:17+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:19+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:20+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:23+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:24+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:26+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:27+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:30+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:31+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:34+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:37+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:38+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:41+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:42+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:44+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:45+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:48+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:49+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:51+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:52+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:55+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:56+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:58+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:44:59+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:02+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:05+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:09+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:12+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:16+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:19+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:23+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:26+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:30+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:34+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:37+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:39+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:40+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:41+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:43+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:44+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:46+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:47+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:48+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:50+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:51+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:53+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:54+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:55+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:57+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:45:58+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:00+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:01+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:02+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:04+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:05+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:07+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:08+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:09+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:11+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:12+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:14+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:15+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:16+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:18+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:19+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:21+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:22+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:23+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:25+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:26+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:28+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:29+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:30+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:32+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:33+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:35+00:00,usd_mxn,17.71,17.73,0.11280315848843527
2024-07-18T00:46:36+00:00,usd_mxn,17.71,17.73,0.11280315848843527
