[2024-07-16T22:56:48.455+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T22:56:48.477+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [queued]>
[2024-07-16T22:56:48.482+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [queued]>
[2024-07-16T22:56:48.483+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-07-16T22:56:48.494+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): etl_btc_mxn> on 2024-07-14 04:20:00+00:00
[2024-07-16T22:56:48.499+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61 DeprecationWarning: This process (pid=22822) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-07-16T22:56:48.500+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'etl_ticker', 'etl_btc_mxn', 'scheduled__2024-07-14T04:20:00+00:00', '--job-id', '131', '--raw', '--subdir', 'DAGS_FOLDER/bid_ask_dag.py', '--cfg-path', '/tmp/tmp8up_dbl_']
[2024-07-16T22:56:48.503+0000] {standard_task_runner.py:91} INFO - Job 131: Subtask etl_btc_mxn
[2024-07-16T22:56:48.503+0000] {standard_task_runner.py:63} INFO - Started process 22833 to run task
[2024-07-16T22:56:48.576+0000] {task_command.py:426} INFO - Running <TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [running]> on host 6f712de23803
[2024-07-16T22:56:48.667+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_ticker' AIRFLOW_CTX_TASK_ID='etl_btc_mxn' AIRFLOW_CTX_EXECUTION_DATE='2024-07-14T04:20:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-07-14T04:20:00+00:00'
[2024-07-16T22:56:48.669+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T22:56:48.682+0000] {logging_mixin.py:188} WARNING -   0%|          | 0/600 [00:00<?, ?it/s]
[2024-07-16T22:56:48.843+0000] {logging_mixin.py:188} WARNING -   0%|          | 0/600 [00:00<?, ?it/s]
[2024-07-16T22:56:48.844+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-07-16T22:56:48.844+0000] {taskinstance.py:2905} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 465, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 432, in _execute_callable
    return execute_callable(context=context, **execute_callable_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 401, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/python.py", line 235, in execute
    return_value = self.execute_callable()
                   ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/python.py", line 252, in execute_callable
    return self.python_callable(*self.op_args, **self.op_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/dags/bid_ask_dag.py", line 58, in etl_spread
    record = trigger_fetch_and_compute(book, debug=False)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/dags/bid_ask_dag.py", line 40, in trigger_fetch_and_compute
    spread_record = compute_spread(data['payload'])
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/dags/spread_functions.py", line 33, in compute_spread
    best_ask = float(data['ask'])
               ^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: ''
[2024-07-16T22:56:48.856+0000] {taskinstance.py:1206} INFO - Marking task as UP_FOR_RETRY. dag_id=etl_ticker, task_id=etl_btc_mxn, run_id=scheduled__2024-07-14T04:20:00+00:00, execution_date=20240714T042000, start_date=20240716T225648, end_date=20240716T225648
[2024-07-16T22:56:48.866+0000] {standard_task_runner.py:110} ERROR - Failed to execute job 131 for task etl_btc_mxn (could not convert string to float: ''; 22833)
[2024-07-16T22:56:48.897+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 1
[2024-07-16T22:56:48.911+0000] {taskinstance.py:3503} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-07-16T22:56:48.912+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
[2024-07-18T02:59:55.707+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-18T02:59:55.726+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [queued]>
[2024-07-18T02:59:55.730+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [queued]>
[2024-07-18T02:59:55.730+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-07-18T02:59:55.738+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): etl_btc_mxn> on 2024-07-14 04:20:00+00:00
[2024-07-18T02:59:55.743+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61 DeprecationWarning: This process (pid=4614) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-07-18T02:59:55.744+0000] {standard_task_runner.py:63} INFO - Started process 4620 to run task
[2024-07-18T02:59:55.743+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'etl_ticker', 'etl_btc_mxn', 'scheduled__2024-07-14T04:20:00+00:00', '--job-id', '2554', '--raw', '--subdir', 'DAGS_FOLDER/bid_ask_dag.py', '--cfg-path', '/tmp/tmpg7srti4f']
[2024-07-18T02:59:55.745+0000] {standard_task_runner.py:91} INFO - Job 2554: Subtask etl_btc_mxn
[2024-07-18T02:59:55.752+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:195 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2024-07-18T02:59:55.767+0000] {task_command.py:426} INFO - Running <TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-14T04:20:00+00:00 [running]> on host 3a23888a6869
[2024-07-18T02:59:55.813+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_ticker' AIRFLOW_CTX_TASK_ID='etl_btc_mxn' AIRFLOW_CTX_EXECUTION_DATE='2024-07-14T04:20:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-07-14T04:20:00+00:00'
[2024-07-18T02:59:55.814+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-18T02:59:55.825+0000] {logging_mixin.py:188} WARNING -   0%|          | 0/600 [00:00<?, ?it/s]
[2024-07-18T02:59:56.978+0000] {logging_mixin.py:188} WARNING -   0%|          | 1/600 [00:01<11:30,  1.15s/it]
[2024-07-18T02:59:58.140+0000] {logging_mixin.py:188} WARNING -   0%|          | 2/600 [00:02<11:32,  1.16s/it]
[2024-07-18T02:59:59.301+0000] {logging_mixin.py:188} WARNING -   0%|          | 3/600 [00:03<11:32,  1.16s/it]
[2024-07-18T03:00:00.458+0000] {logging_mixin.py:188} WARNING -   1%|          | 4/600 [00:04<11:30,  1.16s/it]
[2024-07-18T03:00:01.642+0000] {logging_mixin.py:188} WARNING -   1%|          | 5/600 [00:05<11:34,  1.17s/it]
[2024-07-18T03:00:02.828+0000] {logging_mixin.py:188} WARNING -   1%|1         | 6/600 [00:07<11:36,  1.17s/it]
[2024-07-18T03:00:04.011+0000] {logging_mixin.py:188} WARNING -   1%|1         | 7/600 [00:08<11:37,  1.18s/it]
[2024-07-18T03:00:05.173+0000] {logging_mixin.py:188} WARNING -   1%|1         | 8/600 [00:09<11:33,  1.17s/it]
[2024-07-18T03:00:06.349+0000] {logging_mixin.py:188} WARNING -   2%|1         | 9/600 [00:10<11:33,  1.17s/it]
[2024-07-18T03:00:07.510+0000] {logging_mixin.py:188} WARNING -   2%|1         | 10/600 [00:11<11:30,  1.17s/it]
[2024-07-18T03:00:08.696+0000] {logging_mixin.py:188} WARNING -   2%|1         | 11/600 [00:12<11:31,  1.17s/it]
[2024-07-18T03:00:09.901+0000] {logging_mixin.py:188} WARNING -   2%|2         | 12/600 [00:14<11:36,  1.18s/it]
[2024-07-18T03:00:11.064+0000] {logging_mixin.py:188} WARNING -   2%|2         | 13/600 [00:15<11:31,  1.18s/it]
[2024-07-18T03:00:12.228+0000] {logging_mixin.py:188} WARNING -   2%|2         | 14/600 [00:16<11:27,  1.17s/it]
[2024-07-18T03:00:13.409+0000] {logging_mixin.py:188} WARNING -   2%|2         | 15/600 [00:17<11:27,  1.18s/it]
[2024-07-18T03:00:14.580+0000] {logging_mixin.py:188} WARNING -   3%|2         | 16/600 [00:18<11:25,  1.17s/it]
[2024-07-18T03:00:15.809+0000] {logging_mixin.py:188} WARNING -   3%|2         | 17/600 [00:19<11:34,  1.19s/it]
[2024-07-18T03:00:16.963+0000] {logging_mixin.py:188} WARNING -   3%|3         | 18/600 [00:21<11:26,  1.18s/it]
[2024-07-18T03:00:18.122+0000] {logging_mixin.py:188} WARNING -   3%|3         | 19/600 [00:22<11:21,  1.17s/it]
[2024-07-18T03:00:19.297+0000] {logging_mixin.py:188} WARNING -   3%|3         | 20/600 [00:23<11:20,  1.17s/it]
[2024-07-18T03:00:20.452+0000] {logging_mixin.py:188} WARNING -   4%|3         | 21/600 [00:24<11:16,  1.17s/it]
[2024-07-18T03:00:21.598+0000] {logging_mixin.py:188} WARNING -   4%|3         | 22/600 [00:25<11:11,  1.16s/it]
[2024-07-18T03:00:22.746+0000] {logging_mixin.py:188} WARNING -   4%|3         | 23/600 [00:26<11:07,  1.16s/it]
[2024-07-18T03:00:23.907+0000] {logging_mixin.py:188} WARNING -   4%|4         | 24/600 [00:28<11:07,  1.16s/it]
[2024-07-18T03:00:25.061+0000] {logging_mixin.py:188} WARNING -   4%|4         | 25/600 [00:29<11:05,  1.16s/it]
[2024-07-18T03:00:26.223+0000] {logging_mixin.py:188} WARNING -   4%|4         | 26/600 [00:30<11:05,  1.16s/it]
[2024-07-18T03:00:27.380+0000] {logging_mixin.py:188} WARNING -   4%|4         | 27/600 [00:31<11:03,  1.16s/it]
[2024-07-18T03:00:28.574+0000] {logging_mixin.py:188} WARNING -   5%|4         | 28/600 [00:32<11:08,  1.17s/it]
[2024-07-18T03:00:29.725+0000] {logging_mixin.py:188} WARNING -   5%|4         | 29/600 [00:33<11:04,  1.16s/it]
[2024-07-18T03:00:30.883+0000] {logging_mixin.py:188} WARNING -   5%|5         | 30/600 [00:35<11:02,  1.16s/it]
[2024-07-18T03:00:32.053+0000] {logging_mixin.py:188} WARNING -   5%|5         | 31/600 [00:36<11:02,  1.16s/it]
[2024-07-18T03:00:33.210+0000] {logging_mixin.py:188} WARNING -   5%|5         | 32/600 [00:37<11:00,  1.16s/it]
[2024-07-18T03:00:34.358+0000] {logging_mixin.py:188} WARNING -   6%|5         | 33/600 [00:38<10:56,  1.16s/it]
[2024-07-18T03:00:35.514+0000] {logging_mixin.py:188} WARNING -   6%|5         | 34/600 [00:39<10:55,  1.16s/it]
[2024-07-18T03:00:36.678+0000] {logging_mixin.py:188} WARNING -   6%|5         | 35/600 [00:40<10:54,  1.16s/it]
[2024-07-18T03:00:37.837+0000] {logging_mixin.py:188} WARNING -   6%|6         | 36/600 [00:42<10:53,  1.16s/it]
[2024-07-18T03:00:39.015+0000] {logging_mixin.py:188} WARNING -   6%|6         | 37/600 [00:43<10:55,  1.16s/it]
[2024-07-18T03:00:40.169+0000] {logging_mixin.py:188} WARNING -   6%|6         | 38/600 [00:44<10:52,  1.16s/it]
[2024-07-18T03:00:41.329+0000] {logging_mixin.py:188} WARNING -   6%|6         | 39/600 [00:45<10:51,  1.16s/it]
[2024-07-18T03:00:42.494+0000] {logging_mixin.py:188} WARNING -   7%|6         | 40/600 [00:46<10:50,  1.16s/it]
[2024-07-18T03:00:43.641+0000] {logging_mixin.py:188} WARNING -   7%|6         | 41/600 [00:47<10:47,  1.16s/it]
[2024-07-18T03:00:44.804+0000] {logging_mixin.py:188} WARNING -   7%|7         | 42/600 [00:48<10:46,  1.16s/it]
[2024-07-18T03:00:46.022+0000] {logging_mixin.py:188} WARNING -   7%|7         | 43/600 [00:50<10:55,  1.18s/it]
[2024-07-18T03:00:47.204+0000] {logging_mixin.py:188} WARNING -   7%|7         | 44/600 [00:51<10:55,  1.18s/it]
[2024-07-18T03:00:48.347+0000] {logging_mixin.py:188} WARNING -   8%|7         | 45/600 [00:52<10:48,  1.17s/it]
[2024-07-18T03:00:49.501+0000] {logging_mixin.py:188} WARNING -   8%|7         | 46/600 [00:53<10:44,  1.16s/it]
[2024-07-18T03:00:50.662+0000] {logging_mixin.py:188} WARNING -   8%|7         | 47/600 [00:54<10:43,  1.16s/it]
[2024-07-18T03:00:51.835+0000] {logging_mixin.py:188} WARNING -   8%|8         | 48/600 [00:56<10:43,  1.17s/it]
[2024-07-18T03:00:52.991+0000] {logging_mixin.py:188} WARNING -   8%|8         | 49/600 [00:57<10:40,  1.16s/it]
[2024-07-18T03:00:54.147+0000] {logging_mixin.py:188} WARNING -   8%|8         | 50/600 [00:58<10:38,  1.16s/it]
[2024-07-18T03:00:55.288+0000] {logging_mixin.py:188} WARNING -   8%|8         | 51/600 [00:59<10:34,  1.15s/it]
[2024-07-18T03:00:56.446+0000] {logging_mixin.py:188} WARNING -   9%|8         | 52/600 [01:00<10:33,  1.16s/it]
[2024-07-18T03:00:57.622+0000] {logging_mixin.py:188} WARNING -   9%|8         | 53/600 [01:01<10:35,  1.16s/it]
[2024-07-18T03:00:58.778+0000] {logging_mixin.py:188} WARNING -   9%|9         | 54/600 [01:02<10:33,  1.16s/it]
[2024-07-18T03:01:00.024+0000] {logging_mixin.py:188} WARNING -   9%|9         | 55/600 [01:04<10:46,  1.19s/it]
[2024-07-18T03:01:01.268+0000] {logging_mixin.py:188} WARNING -   9%|9         | 56/600 [01:05<10:54,  1.20s/it]
[2024-07-18T03:01:02.440+0000] {logging_mixin.py:188} WARNING -  10%|9         | 57/600 [01:06<10:48,  1.19s/it]
[2024-07-18T03:01:03.633+0000] {logging_mixin.py:188} WARNING -  10%|9         | 58/600 [01:07<10:46,  1.19s/it]
[2024-07-18T03:01:04.795+0000] {logging_mixin.py:188} WARNING -  10%|9         | 59/600 [01:08<10:40,  1.18s/it]
[2024-07-18T03:01:05.985+0000] {logging_mixin.py:188} WARNING -  10%|#         | 60/600 [01:10<10:40,  1.19s/it]
[2024-07-18T03:01:07.164+0000] {logging_mixin.py:188} WARNING -  10%|#         | 61/600 [01:11<10:38,  1.18s/it]
[2024-07-18T03:01:08.345+0000] {logging_mixin.py:188} WARNING -  10%|#         | 62/600 [01:12<10:36,  1.18s/it]
[2024-07-18T03:01:09.502+0000] {logging_mixin.py:188} WARNING -  10%|#         | 63/600 [01:13<10:31,  1.18s/it]
[2024-07-18T03:01:10.711+0000] {logging_mixin.py:188} WARNING -  11%|#         | 64/600 [01:14<10:35,  1.19s/it]
[2024-07-18T03:01:11.865+0000] {logging_mixin.py:188} WARNING -  11%|#         | 65/600 [01:16<10:29,  1.18s/it]
[2024-07-18T03:01:13.022+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 66/600 [01:17<10:24,  1.17s/it]
[2024-07-18T03:01:14.191+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 67/600 [01:18<10:23,  1.17s/it]
[2024-07-18T03:01:15.347+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 68/600 [01:19<10:20,  1.17s/it]
[2024-07-18T03:01:16.534+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 69/600 [01:20<10:22,  1.17s/it]
[2024-07-18T03:01:17.692+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 70/600 [01:21<10:19,  1.17s/it]
[2024-07-18T03:01:18.870+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 71/600 [01:23<10:19,  1.17s/it]
[2024-07-18T03:01:20.058+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 72/600 [01:24<10:20,  1.18s/it]
[2024-07-18T03:01:21.215+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 73/600 [01:25<10:16,  1.17s/it]
[2024-07-18T03:01:22.364+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 74/600 [01:26<10:12,  1.16s/it]
